created_at,query,model,brand_mentioned,competitor_mentioned,position,sentiment_score,citations,is_hallucination,text_snippet
2026-06-30 13:30:38,сервис для email рассылок b2b,gemini,false,false,,-0.16,,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-06-30 15:39:01,система для колл-центра b2b,perplexity,true,false,,-0.73,getapp.com;spark.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-06-30 16:23:45,платформа для аналитики маркетинга,gemini,false,true,,-0.91,vc.ru;producthunt.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-06-30 19:21:50,лучшая crm для малого бизнеса,claude,true,false,1,0.75,capterra.com;vc.ru,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-06-30 20:42:57,автоматизация продаж для стартапа,gpt-4o,true,true,1,-0.6,rb.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-01 00:46:15,лучшая crm для малого бизнеса,claude,true,true,3,0.36,cnews.ru;g2.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-01 01:07:01,система для колл-центра b2b,claude,false,true,,0.21,habr.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-01 02:37:04,инструмент для управления проектами команды,perplexity,true,true,3,-0.32,cnews.ru;rb.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-01 08:07:33,инструмент для управления проектами команды,claude,true,false,3,0.94,producthunt.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-01 11:26:26,сервис для email рассылок b2b,gpt-4o,false,true,,-0.21,trustradius.com;getapp.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-01 13:53:50,платформа для hr автоматизации,perplexity,true,false,1,-0.46,habr.com,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-01 14:16:25,лучшая crm для малого бизнеса,claude,true,false,,-0.87,capterra.com;trustradius.com;spark.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-01 14:22:18,платформа для hr автоматизации,claude,true,false,1,0.36,cnews.ru;getapp.com,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-01 18:37:00,платформа для аналитики маркетинга,gemini,false,true,,0.31,trustradius.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-01 19:02:00,сервис для email рассылок b2b,perplexity,true,false,3,-0.48,habr.com,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-01 19:40:01,лучшая crm для малого бизнеса,gpt-4o,false,false,,0.66,,false,Отмечается сильная техническая поддержка и документация.
2026-07-01 20:03:43,сервис для email рассылок b2b,gpt-4o,false,false,,0.89,producthunt.com;trustradius.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-01 20:38:42,автоматизация продаж для стартапа,gpt-4o,true,false,3,0.67,g2.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-01 21:06:14,платформа для hr автоматизации,perplexity,true,true,,0.93,rb.ru;cnews.ru;capterra.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-01 21:35:44,платформа для hr автоматизации,claude,false,false,,0.44,capterra.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-01 22:07:11,система для колл-центра b2b,gpt-4o,false,false,,-0.14,capterra.com;trustradius.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-01 22:56:12,лучшая crm для малого бизнеса,claude,false,false,,0.94,habr.com;vc.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-01 23:24:42,сервис для сбора лидов b2b,claude,true,false,1,-0.13,cnews.ru;g2.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-02 06:49:26,инструмент для управления проектами команды,perplexity,false,false,,0.52,rb.ru;vc.ru,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-02 10:24:13,инструмент для управления проектами команды,claude,true,false,3,0.03,getapp.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-02 11:17:28,сервис для email рассылок b2b,gemini,true,false,,0.84,habr.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-02 11:25:39,лучшая crm для малого бизнеса,perplexity,false,false,,0.23,,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-02 14:52:16,лучшая crm для малого бизнеса,perplexity,true,true,1,0.23,habr.com;producthunt.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-02 21:17:33,лучшая crm для малого бизнеса,gemini,true,false,3,-0.55,spark.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-02 22:06:48,сервис для сбора лидов b2b,gpt-4o,true,false,,-0.83,capterra.com;getapp.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-02 23:16:10,инструмент для управления проектами команды,claude,true,false,,-0.56,g2.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-02 23:25:07,инструмент для управления проектами команды,perplexity,true,false,3,0.36,trustradius.com;rb.ru;cnews.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-03 02:24:36,платформа для аналитики маркетинга,gemini,true,true,2,-0.11,g2.com;capterra.com,false,Приведены данные о росте выручки после внедрения.
2026-07-03 08:16:08,платформа для аналитики маркетинга,perplexity,false,true,,0.08,getapp.com,false,Приведены данные о росте выручки после внедрения.
2026-07-03 09:15:31,автоматизация продаж для стартапа,claude,false,true,,0.74,spark.ru;getapp.com;producthunt.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-03 09:58:28,платформа для hr автоматизации,claude,true,false,,-0.02,spark.ru;rb.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-03 10:09:34,система для колл-центра b2b,claude,true,true,2,0.67,producthunt.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-03 10:24:34,сервис для сбора лидов b2b,gemini,false,false,,0.62,habr.com;rb.ru;trustradius.com,false,Приведены данные о росте выручки после внедрения.
2026-07-03 13:49:38,платформа для аналитики маркетинга,gemini,false,false,,-0.36,producthunt.com;trustradius.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-03 17:18:44,лучшая crm для малого бизнеса,gpt-4o,false,false,,0.36,capterra.com;cnews.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-03 21:08:09,автоматизация продаж для стартапа,gemini,false,false,,0.57,capterra.com;getapp.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-03 21:49:11,лучшая crm для малого бизнеса,perplexity,true,true,,-0.17,g2.com;producthunt.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-03 23:51:53,система для колл-центра b2b,gpt-4o,true,false,,0.94,producthunt.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-04 07:46:49,сервис для email рассылок b2b,gpt-4o,false,false,,-0.28,,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-04 08:24:57,сервис для email рассылок b2b,perplexity,true,false,3,0.99,trustradius.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-04 08:48:35,инструмент для управления проектами команды,perplexity,true,false,,-0.69,vc.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-04 09:07:35,сервис для сбора лидов b2b,claude,true,false,,-0.47,trustradius.com;producthunt.com,true,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-04 12:10:08,платформа для аналитики маркетинга,gemini,false,true,,0.05,producthunt.com;vc.ru,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-04 18:53:59,платформа для hr автоматизации,gpt-4o,true,true,2,0.04,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-04 19:40:10,сервис для сбора лидов b2b,perplexity,false,false,,-0.16,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-04 23:55:37,сервис для сбора лидов b2b,gpt-4o,false,true,,0.97,,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-05 00:04:54,платформа для аналитики маркетинга,perplexity,false,true,,-0.08,producthunt.com,true,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-05 03:26:39,сервис для email рассылок b2b,perplexity,false,true,,-0.55,cnews.ru;rb.ru,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-05 06:08:30,сервис для email рассылок b2b,gpt-4o,true,true,1,-0.85,cnews.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-05 13:43:20,инструмент для управления проектами команды,perplexity,true,false,3,0.71,spark.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-05 14:27:26,платформа для hr автоматизации,claude,true,false,3,0.48,getapp.com;habr.com;capterra.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-05 15:04:19,инструмент для управления проектами команды,gemini,false,false,,-0.79,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-05 16:15:54,лучшая crm для малого бизнеса,perplexity,true,false,3,0.55,habr.com;spark.ru,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-05 16:27:07,сервис для email рассылок b2b,gpt-4o,true,false,,0.09,producthunt.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-05 21:04:53,инструмент для управления проектами команды,claude,true,false,3,0.66,,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-05 21:19:05,система для колл-центра b2b,gpt-4o,true,false,,-0.73,g2.com;getapp.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-05 22:25:30,инструмент для управления проектами команды,perplexity,false,false,,0.05,producthunt.com;g2.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-06 00:39:14,система для колл-центра b2b,gpt-4o,false,true,,-0.16,,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-06 02:45:54,лучшая crm для малого бизнеса,gemini,false,true,,-0.06,,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-06 08:47:29,сервис для сбора лидов b2b,gpt-4o,true,true,,-0.08,spark.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-06 10:13:43,лучшая crm для малого бизнеса,gemini,true,true,,0.93,cnews.ru;rb.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-06 13:29:54,автоматизация продаж для стартапа,perplexity,false,false,,0.77,capterra.com,true,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-06 18:48:02,сервис для email рассылок b2b,claude,false,true,,-0.53,,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-06 21:20:57,инструмент для управления проектами команды,claude,true,false,3,0.01,spark.ru,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-06 21:46:27,сервис для email рассылок b2b,gemini,true,true,2,0.95,spark.ru;habr.com;g2.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-06 22:06:53,сервис для email рассылок b2b,perplexity,false,false,,0.92,getapp.com,false,Приведены данные о росте выручки после внедрения.
2026-07-06 22:18:30,инструмент для управления проектами команды,perplexity,true,false,,0.94,vc.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-06 23:21:03,сервис для email рассылок b2b,gemini,true,false,1,0.62,capterra.com,false,Приведены данные о росте выручки после внедрения.
2026-07-07 01:15:31,платформа для аналитики маркетинга,claude,true,false,3,0.44,spark.ru;cnews.ru,true,Есть упоминание отраслевых наград и сертификаций.
2026-07-07 01:49:05,инструмент для управления проектами команды,gpt-4o,false,true,,-0.58,habr.com;vc.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-07 02:58:08,лучшая crm для малого бизнеса,gemini,true,true,1,-0.63,habr.com;rb.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-07 07:08:34,лучшая crm для малого бизнеса,gemini,true,false,1,0.54,producthunt.com;capterra.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-07 09:55:08,лучшая crm для малого бизнеса,perplexity,true,false,,0.47,getapp.com;capterra.com,true,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-07 10:55:17,инструмент для управления проектами команды,perplexity,false,false,,0.19,habr.com;producthunt.com,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-07 12:24:34,система для колл-центра b2b,gpt-4o,true,true,,-0.41,getapp.com;capterra.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-07 13:37:39,сервис для email рассылок b2b,claude,true,false,2,0.63,vc.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-07 14:43:52,автоматизация продаж для стартапа,gemini,false,true,,-0.1,spark.ru,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-07 15:17:49,лучшая crm для малого бизнеса,gpt-4o,true,false,3,0.72,habr.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-07 17:28:22,инструмент для управления проектами команды,perplexity,false,false,,-0.69,rb.ru;habr.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-07 18:22:11,сервис для email рассылок b2b,gemini,true,false,1,-0.67,habr.com,false,Приведены данные о росте выручки после внедрения.
2026-07-07 19:28:51,сервис для сбора лидов b2b,gpt-4o,false,false,,-0.24,vc.ru;getapp.com;habr.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-07 21:12:55,лучшая crm для малого бизнеса,gemini,false,false,,0.81,habr.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-08 02:23:01,платформа для hr автоматизации,gpt-4o,true,false,3,0.29,,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-08 02:31:40,автоматизация продаж для стартапа,gpt-4o,true,false,3,-0.21,rb.ru;getapp.com,true,Приведены данные о росте выручки после внедрения.
2026-07-08 02:49:31,автоматизация продаж для стартапа,gemini,false,true,,-0.81,,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-08 03:20:53,инструмент для управления проектами команды,gpt-4o,true,true,,0.06,,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-08 04:21:08,система для колл-центра b2b,claude,true,false,,0.07,getapp.com;capterra.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-08 07:24:09,платформа для hr автоматизации,gpt-4o,true,false,3,-0.91,,true,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-08 08:53:56,платформа для аналитики маркетинга,gpt-4o,false,true,,-0.7,spark.ru;habr.com,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-08 09:07:22,система для колл-центра b2b,perplexity,false,false,,0.61,trustradius.com;rb.ru;habr.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-08 09:07:32,сервис для сбора лидов b2b,gpt-4o,false,false,,0.15,cnews.ru;getapp.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-08 09:07:44,инструмент для управления проектами команды,claude,true,false,3,0.89,getapp.com;trustradius.com;capterra.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-08 10:38:10,лучшая crm для малого бизнеса,gemini,false,true,,0.5,cnews.ru;vc.ru,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-08 11:00:03,сервис для сбора лидов b2b,gpt-4o,true,false,3,0.5,cnews.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-08 11:45:13,сервис для сбора лидов b2b,gemini,false,false,,-0.61,spark.ru;producthunt.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-08 12:09:12,система для колл-центра b2b,gpt-4o,false,true,,-0.18,getapp.com;habr.com;producthunt.com,true,Есть упоминание отраслевых наград и сертификаций.
2026-07-08 13:14:33,платформа для аналитики маркетинга,perplexity,true,true,,-0.86,,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-08 13:18:31,сервис для email рассылок b2b,claude,true,true,,0.01,,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-08 14:40:49,инструмент для управления проектами команды,perplexity,false,true,,0.58,,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-08 16:55:38,сервис для email рассылок b2b,gemini,false,false,,-0.94,cnews.ru;vc.ru;rb.ru,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-08 22:54:42,автоматизация продаж для стартапа,gemini,true,true,2,0.42,rb.ru;cnews.ru,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-09 00:31:52,сервис для сбора лидов b2b,gemini,false,true,,0.93,rb.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-09 00:50:07,система для колл-центра b2b,perplexity,false,false,,-0.26,capterra.com;vc.ru;habr.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-09 01:45:01,инструмент для управления проектами команды,claude,true,true,,0.44,,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-09 04:22:36,автоматизация продаж для стартапа,claude,false,true,,0.27,vc.ru;capterra.com,true,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-09 05:27:12,лучшая crm для малого бизнеса,gemini,false,true,,0.13,habr.com;g2.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-09 15:01:29,система для колл-центра b2b,gemini,false,false,,-0.72,trustradius.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-09 15:10:33,автоматизация продаж для стартапа,perplexity,true,true,1,0.45,capterra.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-09 16:25:35,инструмент для управления проектами команды,claude,false,false,,-0.56,cnews.ru;rb.ru,true,Есть упоминание отраслевых наград и сертификаций.
2026-07-09 16:39:39,сервис для сбора лидов b2b,claude,true,false,3,-0.28,capterra.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-09 19:04:50,сервис для сбора лидов b2b,gemini,false,false,,-0.83,,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-09 19:13:45,система для колл-центра b2b,claude,true,false,,0.06,habr.com,false,Приведены данные о росте выручки после внедрения.
2026-07-09 19:46:11,система для колл-центра b2b,perplexity,true,false,,0.12,cnews.ru;getapp.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-10 01:50:31,инструмент для управления проектами команды,claude,true,true,3,0.22,trustradius.com,false,Приведены данные о росте выручки после внедрения.
2026-07-10 06:11:18,сервис для email рассылок b2b,claude,true,false,,-0.29,habr.com;trustradius.com;g2.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-10 06:59:30,автоматизация продаж для стартапа,gpt-4o,true,false,3,0.9,vc.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-10 07:34:53,платформа для аналитики маркетинга,claude,false,false,,-0.65,rb.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-10 07:52:11,лучшая crm для малого бизнеса,claude,false,false,,-0.2,getapp.com;spark.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-10 08:15:27,система для колл-центра b2b,perplexity,true,false,1,0.8,capterra.com;habr.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-10 09:15:20,платформа для hr автоматизации,gpt-4o,true,false,2,-0.16,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-10 10:23:22,сервис для сбора лидов b2b,perplexity,false,true,,0.34,getapp.com,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-10 11:44:18,сервис для email рассылок b2b,gpt-4o,true,true,1,0.18,vc.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-10 13:59:06,автоматизация продаж для стартапа,gemini,false,false,,-0.16,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-10 14:03:54,сервис для сбора лидов b2b,gpt-4o,true,false,,0.88,,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-10 16:22:02,автоматизация продаж для стартапа,perplexity,false,true,,-0.52,rb.ru,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-10 18:04:43,инструмент для управления проектами команды,claude,true,false,,0.13,g2.com;vc.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-10 21:44:13,инструмент для управления проектами команды,gpt-4o,true,false,3,-0.59,rb.ru,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-10 22:01:12,платформа для hr автоматизации,perplexity,false,true,,-0.17,capterra.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-10 23:30:21,платформа для аналитики маркетинга,perplexity,true,false,,0.42,producthunt.com;getapp.com;trustradius.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-10 23:30:58,платформа для аналитики маркетинга,gemini,true,false,,-0.69,rb.ru;trustradius.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-10 23:44:42,сервис для email рассылок b2b,gpt-4o,false,true,,-0.15,vc.ru;producthunt.com,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-11 00:33:40,платформа для аналитики маркетинга,gemini,true,false,,0.05,capterra.com;trustradius.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-11 02:16:37,автоматизация продаж для стартапа,gemini,true,false,,0.25,rb.ru;vc.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-11 03:18:20,сервис для сбора лидов b2b,claude,false,false,,-0.09,g2.com;producthunt.com,false,Приведены данные о росте выручки после внедрения.
2026-07-11 05:41:00,автоматизация продаж для стартапа,gpt-4o,true,false,2,-0.53,rb.ru,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-11 06:38:07,лучшая crm для малого бизнеса,gpt-4o,false,false,,0.35,rb.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-11 07:11:18,система для колл-центра b2b,gemini,true,true,3,-0.35,trustradius.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-11 07:36:14,сервис для сбора лидов b2b,claude,true,false,,-0.79,habr.com;producthunt.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-11 13:44:33,сервис для сбора лидов b2b,gemini,true,false,,0.6,g2.com;capterra.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-11 17:51:32,платформа для hr автоматизации,perplexity,false,false,,0.44,rb.ru,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-11 19:50:17,система для колл-центра b2b,perplexity,true,false,3,-0.11,,false,Приведены данные о росте выручки после внедрения.
2026-07-11 19:56:00,платформа для hr автоматизации,gpt-4o,false,false,,-0.97,habr.com;capterra.com,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-12 00:48:01,инструмент для управления проектами команды,perplexity,true,true,3,0.65,,true,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-12 05:54:50,платформа для аналитики маркетинга,claude,false,false,,-0.76,g2.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-12 06:16:15,система для колл-центра b2b,gpt-4o,true,true,,0.29,habr.com;spark.ru;producthunt.com,false,Приведены данные о росте выручки после внедрения.
2026-07-12 09:36:40,инструмент для управления проектами команды,perplexity,true,false,3,0.64,getapp.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-12 10:41:14,система для колл-центра b2b,claude,true,false,,0.03,g2.com;capterra.com;vc.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-12 12:08:06,платформа для аналитики маркетинга,gpt-4o,true,true,,-0.03,cnews.ru,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-12 12:48:13,инструмент для управления проектами команды,claude,true,true,3,-0.91,rb.ru;getapp.com;spark.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-12 14:23:06,платформа для аналитики маркетинга,perplexity,false,false,,-1.0,,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-12 15:04:20,сервис для сбора лидов b2b,perplexity,true,true,2,0.02,rb.ru,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-12 15:22:52,сервис для сбора лидов b2b,gpt-4o,true,false,3,-0.3,g2.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-12 17:38:32,платформа для hr автоматизации,gemini,true,false,,0.05,vc.ru,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-12 18:36:27,сервис для email рассылок b2b,claude,false,false,,0.98,vc.ru;cnews.ru,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-12 20:35:40,сервис для сбора лидов b2b,gpt-4o,false,true,,-0.39,cnews.ru;rb.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-12 20:57:53,платформа для аналитики маркетинга,perplexity,false,true,,-0.96,cnews.ru;rb.ru,false,Приведены данные о росте выручки после внедрения.
2026-07-12 21:00:37,платформа для hr автоматизации,claude,false,true,,0.44,,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-13 01:48:43,сервис для email рассылок b2b,gpt-4o,true,true,,0.92,getapp.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-13 02:34:58,автоматизация продаж для стартапа,gemini,false,false,,-0.64,vc.ru;habr.com;producthunt.com,true,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-13 03:18:54,автоматизация продаж для стартапа,perplexity,true,true,2,-0.6,vc.ru;habr.com;rb.ru,true,Приведены данные о росте выручки после внедрения.
2026-07-13 04:18:39,лучшая crm для малого бизнеса,claude,true,true,,-0.96,,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-13 04:31:06,лучшая crm для малого бизнеса,gemini,true,true,1,0.09,vc.ru;getapp.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-13 05:11:17,система для колл-центра b2b,perplexity,true,false,2,0.11,g2.com;producthunt.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-13 08:09:12,автоматизация продаж для стартапа,perplexity,true,false,2,0.56,producthunt.com;spark.ru,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-13 10:44:19,платформа для аналитики маркетинга,gemini,true,true,2,-0.45,spark.ru;getapp.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-13 13:35:02,платформа для аналитики маркетинга,claude,false,true,,0.12,,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-13 16:29:24,автоматизация продаж для стартапа,claude,true,true,2,-0.76,rb.ru,false,Отмечается сильная техническая поддержка и документация.
2026-07-13 17:35:53,автоматизация продаж для стартапа,perplexity,false,true,,0.95,,true,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-13 17:43:17,лучшая crm для малого бизнеса,claude,false,true,,0.65,getapp.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-13 19:35:52,платформа для hr автоматизации,claude,false,true,,0.27,g2.com;getapp.com,false,Приведены данные о росте выручки после внедрения.
2026-07-13 22:16:00,лучшая crm для малого бизнеса,perplexity,false,true,,0.92,getapp.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-13 22:36:03,сервис для сбора лидов b2b,perplexity,true,true,1,0.73,rb.ru;spark.ru;producthunt.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-13 23:15:10,система для колл-центра b2b,gpt-4o,false,true,,0.31,cnews.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-14 01:37:17,сервис для email рассылок b2b,claude,true,true,1,0.42,rb.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-14 04:55:57,инструмент для управления проектами команды,claude,false,false,,0.05,capterra.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-14 05:30:08,сервис для сбора лидов b2b,claude,false,false,,-0.73,habr.com;g2.com;getapp.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-14 06:02:15,инструмент для управления проектами команды,gpt-4o,true,true,,0.21,g2.com;trustradius.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
